CASENUM,Fatality,DUI_Vio,Speed_Vio,Restraint_Vio,Pandemic,Urban,Rollover,SurfaceCond,MONTH
201901332277,0,0,0,0,0,1,0,0,1
201901332285,0,0,0,0,0,1,0,0,1
201901332288,0,0,0,0,0,1,0,0,2
201901332296,0,0,0,0,0,1,0,0,2
201901332311,0,0,0,0,0,1,0,1,1
201901332321,0,0,0,0,0,0,0,1,2
201901332339,0,0,0,0,0,1,0,0,2
201901332349,0,0,0,0,0,1,0,1,1
201901332350,0,0,0,0,0,1,0,0,2
201901332353,0,0,0,0,0,0,0,1,2
201901332386,0,0,0,0,0,1,0,1,1
201901332406,0,0,0,0,0,1,0,0,2
201901332414,0,0,0,0,0,1,0,1,1
201901332804,0,0,0,0,0,0,0,1,3
201901332929,0,0,0,0,0,1,0,0,1
201901332983,0,0,0,0,0,0,0,1,2
201901333015,0,0,0,0,0,1,0,0,1
201901333022,0,1,0,0,0,1,0,0,1
201901333027,0,0,0,0,0,0,0,1,2
201901333032,0,0,0,0,0,1,0,0,1
201901333038,0,0,1,0,0,1,0,0,3
201901333048,0,0,0,0,0,1,0,0,2
201901333084,0,0,0,0,0,1,0,0,3
201901333102,0,0,0,0,0,1,0,0,2
201901333108,0,0,0,0,0,1,0,0,2
201901333115,0,0,0,0,0,0,0,1,2
201901333141,0,0,0,0,0,1,0,0,2
201901333143,0,0,1,0,0,0,0,1,2
201901333146,0,0,0,0,0,0,0,1,2
201901333149,0,1,0,0,0,1,0,0,2
201901333170,0,0,0,0,0,1,0,0,1
201901333174,0,0,0,0,0,1,0,1,2
201901333177,0,0,0,0,0,1,0,0,2
201901333179,0,0,0,0,0,1,0,0,2
201901333185,0,0,0,0,0,1,0,0,2
201901333189,0,0,0,0,0,1,0,0,2
201901333190,0,0,0,0,0,1,0,0,2
201901333196,0,0,0,0,0,1,0,1,2
201901333197,0,0,0,0,0,1,0,0,1
201901333214,0,0,0,0,0,1,0,0,2
201901333232,0,0,0,0,0,1,0,1,2
201901333233,0,0,0,0,0,0,0,1,2
201901333239,0,0,0,0,0,1,0,0,2
201901333243,0,0,0,0,0,0,0,1,2
201901333254,0,0,0,0,0,0,0,1,2
201901333263,0,0,0,0,0,1,0,0,2
201901333269,0,0,0,0,0,1,0,0,2
201901333272,0,0,1,0,0,0,0,1,2
201901333279,0,0,0,0,0,1,0,0,2
201901333290,0,0,0,0,0,1,0,0,2
201901333296,0,0,0,0,0,1,0,0,2
201901333304,0,0,0,0,0,1,0,0,1
201901333311,0,0,0,0,0,1,0,0,2
201901333312,0,0,0,0,0,1,0,0,1
201901333317,0,0,0,0,0,1,0,1,1
201901333320,0,0,0,0,0,1,0,0,2
201901333329,0,0,0,0,0,1,0,0,2
201901333332,0,0,0,0,0,1,0,0,1
201901333352,0,0,0,0,0,1,0,0,2
201901333380,0,0,0,0,0,1,0,0,1
201901333381,0,0,1,0,0,1,0,1,1
201901333382,0,0,0,0,0,1,0,0,1
201901333390,0,0,0,0,0,1,0,0,2
201901333393,0,0,0,0,0,1,0,1,1
201901333394,0,0,0,0,0,1,1,1,1
201901333397,0,0,0,0,0,1,0,1,2
201901333398,0,0,0,0,0,1,0,0,2
201901333401,0,0,0,0,0,1,0,1,2
201901333403,0,0,0,0,0,1,0,0,2
201901333404,0,0,0,0,0,1,0,0,2
201901333409,0,0,0,0,0,1,0,1,1
201901333410,0,0,0,0,0,1,0,0,1
201901333414,0,0,0,0,0,1,1,1,1
201901333415,0,0,0,0,0,1,1,1,1
201901333416,0,0,0,0,0,1,0,0,1
201901333435,0,0,0,0,0,0,0,0,2
201901333439,0,0,0,0,0,1,0,0,1
201901333442,0,0,0,0,0,0,0,1,2
201901333443,0,0,0,0,0,0,1,1,2
201901333452,0,0,0,0,0,0,0,1,2
201901333456,0,0,0,0,0,1,0,1,2
201901333492,0,0,0,0,0,1,0,1,2
201901333499,0,0,0,0,0,0,0,1,2
201901333502,0,0,0,0,0,0,0,1,1
201901333515,0,0,0,0,0,0,0,1,2
201901333517,0,0,0,0,0,0,0,1,2
201901333531,0,0,1,0,0,0,0,0,2
201901333542,0,0,0,0,0,1,0,0,1
201901333554,0,0,0,0,0,1,0,0,2
201901333592,0,0,0,0,0,0,0,1,1
201901333593,0,0,0,0,0,0,0,0,2
201901333600,0,1,0,0,0,1,0,0,2
201901333606,0,0,0,0,0,1,0,0,1
201901333611,0,0,0,0,0,1,0,0,2
201901333616,0,0,0,0,0,0,0,1,2
201901333619,0,0,0,0,0,1,0,0,2
201901333636,0,0,0,0,0,1,0,1,2
201901333638,0,0,0,0,0,1,0,0,1
201901333641,0,0,0,0,0,0,0,0,2
201901333644,0,0,1,0,0,0,0,1,2
201901333669,0,0,0,0,0,0,0,1,2
201901333697,0,0,0,0,0,1,0,1,2
201901333746,0,0,0,0,0,1,0,0,1
201901333758,0,0,0,0,0,0,0,1,1
201901333770,0,0,0,0,0,1,0,0,1
201901333792,0,0,0,0,0,0,0,0,1
201901333866,0,0,0,0,0,0,0,1,2
201901333925,0,0,0,0,0,0,0,0,2
201901334049,0,0,1,0,0,0,0,0,2
201901334054,0,0,0,0,0,0,0,0,3
201901334061,1,0,0,0,0,0,1,0,2
201901334114,0,0,0,0,0,1,0,1,2
201901334195,0,0,0,0,0,1,0,0,3
201901334245,0,0,0,0,0,1,0,0,2
201901334346,0,0,0,0,0,0,0,0,2
201901334347,1,0,0,0,0,0,1,0,2
201901334373,0,0,0,0,0,1,0,0,3
201901334376,0,0,0,0,0,1,0,0,3
201901334405,0,0,0,0,0,0,0,0,2
201901334427,0,0,0,0,0,1,0,1,3
201901334475,0,0,0,0,0,1,0,1,2
201901334505,0,0,0,0,0,1,0,0,2
201901334551,0,0,0,0,0,1,0,0,3
201901334622,0,0,0,0,0,1,0,0,2
201901334651,0,0,0,0,0,1,0,0,2
201901334673,0,0,0,0,0,1,0,0,2
201901334703,0,0,0,0,0,1,0,0,2
201901334793,0,0,0,0,0,1,0,0,2
201901334812,0,0,0,0,0,1,0,0,2
201901335052,0,0,0,0,0,1,0,0,2
201901335062,0,0,0,0,0,1,0,0,2
201901335253,0,0,0,0,0,1,0,0,2
201901335263,0,0,0,0,0,1,0,0,2
201901335334,0,0,0,0,0,1,0,0,2
201901335373,0,0,0,0,0,1,0,0,3
201901335383,0,0,0,0,0,1,0,0,3
201901335405,0,0,0,0,0,1,0,0,3
201901335449,0,0,0,0,0,0,1,0,3
201901335465,0,0,0,0,0,1,0,0,3
201901335470,0,0,0,0,0,1,0,0,3
201901335474,0,0,0,0,0,1,0,0,3
201901335476,0,0,0,0,0,1,0,0,3
201901335487,0,0,0,0,0,1,0,0,3
201901335516,0,0,0,0,0,1,0,1,3
201901335543,0,0,0,0,0,1,0,0,2
201901335554,0,0,0,0,0,1,0,0,3
201901335576,0,0,0,0,0,1,0,0,2
201901335636,0,0,0,0,0,1,0,0,3
201901335646,0,0,0,0,0,1,0,1,3
201901335655,0,0,0,0,0,1,0,1,3
201901335686,0,0,0,1,0,1,0,0,3
201901335704,0,0,0,0,0,1,0,0,2
201901335739,0,0,0,0,0,1,0,0,2
201901335751,0,0,0,0,0,1,0,0,3
201901335754,0,0,0,0,0,1,0,0,3
201901335768,0,0,0,0,0,0,0,0,3
201901335779,0,0,0,0,0,0,0,1,3
201901335781,0,0,0,0,0,0,0,1,3
201901335851,0,1,0,0,0,1,0,0,2
201901335861,0,0,0,0,0,1,0,0,3
201901335874,0,0,0,0,0,1,0,0,3
201901335891,0,0,0,0,0,1,0,0,3
201901335957,0,0,0,0,0,1,0,0,3
201901336008,0,0,0,0,0,1,0,0,2
201901336029,0,0,0,0,0,1,0,0,3
201901336038,0,0,0,0,0,1,0,0,3
201901336100,0,0,0,0,0,0,1,0,3
201901336101,0,0,0,0,0,1,0,0,1
201901336161,0,0,0,0,0,1,0,1,2
201901336189,0,0,0,0,0,1,0,0,2
201901336191,0,0,0,0,0,1,0,0,2
201901336205,0,0,0,0,0,1,0,0,1
201901336211,0,0,0,0,0,1,0,0,1
201901336230,0,0,0,0,0,1,0,0,1
201901336275,0,0,0,0,0,1,0,0,1
201901336287,0,0,0,0,0,1,0,0,2
201901336294,0,0,0,0,0,1,0,0,2
201901336297,0,0,0,0,0,1,0,0,2
201901336299,0,0,0,0,0,1,0,0,2
201901336309,0,0,0,0,0,1,0,1,2
201901336322,0,0,0,0,0,1,0,0,2
201901336328,0,0,0,0,0,1,0,1,2
201901336334,0,0,0,0,0,1,0,0,2
201901336345,0,0,0,0,0,1,0,0,2
201901336352,0,0,0,0,0,1,0,0,2
201901336384,0,0,0,0,0,1,0,0,2
201901336507,0,0,0,0,0,1,0,0,2
201901336720,0,0,0,0,0,1,0,0,3
201901336806,0,0,0,0,0,1,0,0,2
201901336922,0,0,0,0,0,1,0,0,2
201901336968,0,0,0,0,0,1,0,0,1
201901336977,0,0,0,0,0,1,0,0,2
201901336992,0,0,0,0,0,1,0,0,2
201901336993,0,0,0,0,0,1,0,0,2
201901336999,0,0,0,0,0,1,0,0,2
201901337001,0,0,0,0,0,1,0,0,2
201901337006,0,0,0,0,0,1,0,0,2
201901337031,0,1,0,0,0,1,0,1,2
201901337035,0,0,0,0,0,1,0,0,2
201901337078,0,0,0,0,0,1,0,1,2
201901337085,0,0,0,0,0,1,0,1,2
201901337095,0,0,0,0,0,1,0,0,2
201901337096,0,0,0,0,0,1,0,1,2
201901337098,0,1,0,0,0,1,0,0,2
201901337105,0,0,0,0,0,1,0,0,1
201901337112,0,0,0,0,0,1,0,1,2
201901337147,0,0,0,0,0,1,0,0,1
201901337157,0,0,0,0,0,1,0,1,2
201901337170,0,0,0,0,0,1,0,0,3
201901337175,0,0,0,0,0,1,0,0,2
201901337186,0,0,0,0,0,1,0,1,2
201901337187,0,0,0,0,0,1,0,1,2
201901337189,0,0,0,0,0,1,0,0,3
201901337213,0,0,0,0,0,1,0,0,2
201901337240,0,0,0,0,0,0,0,1,1
201901337249,0,0,0,0,0,1,0,0,2
201901337258,0,0,0,0,0,1,0,0,3
201901337273,0,0,0,0,0,1,0,0,2
201901337276,0,1,0,0,0,1,0,0,2
201901337289,0,0,0,0,0,0,0,1,1
201901337298,0,0,0,0,0,0,0,1,1
201901337300,0,0,0,0,0,1,0,0,3
201901337316,0,0,0,0,0,1,0,0,2
201901337320,0,0,0,0,0,1,0,0,2
201901337321,0,0,0,0,0,1,0,0,2
201901337323,0,0,0,0,0,1,0,0,2
201901337326,0,0,0,0,0,0,0,1,1
201901337351,0,0,0,0,0,1,0,0,2
201901337419,0,0,0,0,0,1,0,0,2
201901337435,0,1,0,0,0,0,0,0,2
201901337440,0,0,0,0,0,1,0,0,2
201901337444,0,0,0,0,0,0,0,0,1
201901337487,0,0,0,0,0,1,0,0,2
201901337524,0,0,0,0,0,0,0,0,2
201901337526,0,0,0,1,0,0,0,1,2
201901337528,0,0,0,0,0,1,0,0,2
201901337533,0,0,0,0,0,0,0,0,2
201901337537,1,0,0,0,0,0,0,1,2
201901337540,0,0,0,0,0,0,0,1,2
201901337541,0,0,0,0,0,1,0,0,2
201901337542,0,0,0,0,0,0,0,1,2
201901337550,0,0,0,0,0,0,0,1,2
201901337568,0,0,0,0,0,1,0,1,2
201901337574,0,0,0,0,0,1,0,0,2
201901337628,0,0,0,0,0,0,0,1,2
201901337642,0,0,0,0,0,0,0,1,2
201901337645,0,0,0,0,0,1,0,0,1
201901337658,0,0,0,0,0,0,0,1,2
201901337666,0,0,0,0,0,1,0,1,1
201901337674,0,0,1,1,0,1,1,0,1
201901337685,0,0,0,0,0,0,1,0,2
201901337700,0,0,0,0,0,1,0,0,2
201901337701,0,1,0,0,0,1,0,0,2
201901337707,0,0,0,0,0,0,0,0,2
201901337711,0,0,0,0,0,1,0,1,2
201901337715,0,0,0,0,0,0,0,0,2
201901337730,0,0,0,0,0,1,0,0,2
201901337731,0,0,0,0,0,1,0,0,2
201901337738,0,0,0,0,0,1,0,0,2
201901337744,0,0,1,0,0,1,0,1,2
201901337748,0,0,1,0,0,1,0,1,2
201901337755,0,1,0,0,0,1,0,1,2
201901337879,0,0,0,0,0,0,0,0,3
201901337886,0,0,1,0,0,0,0,0,3
201901337887,0,0,0,0,0,0,0,0,3
201901337893,0,0,0,0,0,0,0,0,2
201901337896,0,0,0,0,0,0,0,0,3
201901337899,0,0,0,0,0,0,1,1,1
201901337908,0,0,0,0,0,0,0,0,1
201901337912,0,0,0,0,0,0,0,0,1
201901337987,0,0,0,0,0,1,0,0,3
201901338047,0,0,0,0,0,1,0,1,3
201901338077,0,0,0,0,0,1,0,0,3
201901338198,0,0,0,0,0,1,0,0,1
201901338206,0,0,0,0,0,1,0,0,2
201901338208,0,0,0,0,0,1,0,0,1
201901338224,0,0,0,0,0,1,0,0,3
201901338262,0,0,0,0,0,0,0,1,2
201901338264,0,0,0,0,0,0,1,0,2
201901338270,0,0,0,0,0,0,0,0,2
201901338277,0,0,1,0,0,0,0,0,2
201901338280,0,0,0,0,0,0,0,0,2
201901338283,0,0,0,0,0,0,0,1,2
201901338285,0,0,0,0,0,0,1,1,2
201901338288,0,0,0,0,0,0,0,0,3
201901338290,0,0,0,0,0,0,0,0,2
201901338295,0,1,0,0,0,1,0,0,2
201901338318,0,0,0,0,0,1,0,0,2
201901338346,0,0,0,0,0,1,0,1,2
201901338360,0,0,0,0,0,0,0,1,2
201901338363,0,0,0,0,0,1,0,0,2
201901338369,0,0,0,0,0,1,1,1,2
201901338539,0,0,0,0,0,1,0,0,3
201901338609,0,0,0,0,0,1,0,0,2
201901338639,0,0,0,0,0,1,0,0,3
201901338679,0,0,0,0,0,1,0,0,3
201901338769,0,0,0,0,0,1,0,0,3
201901338909,0,0,0,0,0,1,0,0,3
201901339016,0,0,0,0,0,1,0,0,3
201901339036,0,0,0,0,0,1,0,0,2
201901339084,0,0,0,0,0,1,0,0,3
201901339115,0,0,0,0,0,1,0,0,2
201901339165,0,0,0,0,0,1,0,0,3
201901339210,0,0,0,0,0,0,0,0,3
201901339212,0,0,0,0,0,0,0,1,3
201901339262,0,0,0,0,0,1,0,0,3
201901339273,0,0,0,0,0,1,0,0,3
201901339274,0,0,0,0,0,1,0,0,3
201901339282,0,0,0,0,0,1,1,0,3
201901339350,0,0,0,0,0,1,0,0,2
201901339400,0,0,0,0,0,1,0,1,2
201901339409,0,0,0,0,0,1,0,1,3
201901339411,0,0,0,0,0,1,0,0,3
201901339422,0,0,0,0,0,1,0,0,3
201901339505,0,1,0,0,0,1,0,1,3
201901339509,0,0,0,0,0,1,0,1,3
201901339515,0,0,0,0,0,1,0,0,3
201901339526,0,0,0,0,0,0,0,0,3
201901339540,0,0,0,0,0,0,0,0,3
201901339571,0,0,0,0,0,1,0,0,3
201901339612,0,0,0,0,0,1,0,0,2
201901339622,0,0,0,0,0,1,0,0,3
201901339653,0,0,0,0,0,1,0,0,3
201901339673,0,0,0,0,0,1,0,0,3
201901339687,1,0,0,0,0,1,0,0,3
201901339730,0,0,0,0,0,1,0,0,3
201901339828,0,0,0,0,0,1,0,0,3
201901339829,0,0,0,0,0,1,0,0,3
201901339836,0,0,0,0,0,1,0,0,3
201901339867,0,1,0,0,0,1,0,0,2
201901339881,0,0,0,0,0,1,0,0,2
201901339885,0,0,0,0,0,1,0,0,2
201901339889,0,1,0,0,0,1,1,0,2
201901339894,0,0,0,0,0,1,0,0,2
201901339948,0,0,0,0,0,1,0,0,2
201901339966,0,0,0,0,0,1,0,0,2
201901339973,0,0,0,0,0,1,0,0,1
201901339988,0,0,0,0,0,1,0,0,2
201901340010,0,0,0,0,0,1,0,1,2
201901340018,0,0,0,0,0,1,0,0,2
201901340025,0,0,0,0,0,1,0,0,2
201901340049,0,0,0,0,0,1,0,0,2
201901340051,0,0,0,0,0,1,0,0,2
201901340092,0,0,0,0,0,1,0,0,2
201901340100,0,0,0,0,0,1,0,0,2
201901340109,0,0,0,0,0,1,0,0,2
201901340365,0,0,0,0,0,1,1,0,2
201901340654,0,0,0,0,0,0,0,1,2
201901340687,0,0,0,0,0,1,0,1,1
201901340729,0,0,0,0,0,0,0,1,1
201901340757,0,0,0,0,0,1,0,0,2
201901340781,0,0,0,0,0,1,0,0,2
201901340788,0,0,0,0,0,1,0,0,3
201901340791,0,0,0,0,0,0,0,0,1
201901340825,0,0,0,0,0,0,0,0,1
201901340832,0,0,0,0,0,0,0,1,1
201901340840,0,0,0,0,0,1,0,0,2
201901340854,0,0,0,0,0,1,0,0,2
201901340869,0,0,0,0,0,1,0,0,2
201901340872,0,0,0,0,0,0,0,1,1
201901340875,0,0,0,0,0,0,0,1,1
201901340904,0,0,0,0,0,1,0,0,2
201901340919,0,0,0,0,0,0,1,0,2
201901340926,0,0,0,0,0,1,0,1,2
201901340942,0,0,0,0,0,1,0,0,1
201901340949,0,0,0,0,0,1,0,1,1
201901340953,1,0,0,0,0,0,0,0,2
201901340967,0,0,0,0,0,0,0,0,2
201901340969,0,0,0,0,0,1,0,0,2
201901340971,0,0,0,0,0,1,0,0,2
201901340991,0,0,0,0,0,1,0,0,3
201901341001,0,0,0,0,0,0,0,0,2
201901341016,0,0,0,0,0,1,0,0,2
201901341024,0,0,0,0,0,1,0,0,3
201901341029,0,0,0,0,0,1,0,1,2
201901341063,0,0,0,0,0,1,0,0,3
201901341077,0,0,0,0,0,1,0,0,2
201901341104,0,0,0,0,0,1,0,0,3
201901341106,0,0,0,0,0,1,0,0,1
201901341107,0,0,0,0,0,1,0,0,3
201901341120,0,0,0,0,0,1,1,1,3
201901341138,0,0,0,0,0,1,0,0,3
201901341144,0,0,0,0,0,1,0,0,3
201901341147,0,0,0,0,0,1,0,1,3
201901341162,0,0,0,0,0,0,1,1,1
201901341193,0,0,0,0,0,1,0,0,1
201901341208,0,0,0,0,0,1,0,0,2
201901341227,0,0,0,0,0,0,0,1,1
201901341249,0,0,0,0,0,1,0,0,2
201901341251,0,0,0,0,0,1,0,0,1
201901341252,0,0,0,0,0,0,0,0,1
201901341265,0,0,0,0,0,0,0,1,1
201901341268,0,0,0,0,0,0,0,1,1
201901341278,0,1,0,0,0,1,0,0,2
201901341288,0,0,0,0,0,1,0,0,2
201901341301,0,0,0,0,0,1,0,0,2
201901341310,0,0,0,0,0,1,0,0,2
201901341353,0,0,0,0,0,1,0,0,2
201901341369,0,0,1,0,0,1,0,0,2
201901341384,0,0,0,1,0,1,0,0,2
201901341386,0,0,0,0,0,1,0,0,2
201901341421,0,0,0,0,0,1,0,0,1
201901341438,0,0,0,0,0,1,0,0,2
201901341458,0,0,1,0,0,1,0,0,2
201901341478,0,0,0,0,0,1,0,0,2
201901341479,0,0,0,0,0,1,0,0,1
201901341496,0,0,0,0,0,1,0,0,2
201901341529,0,0,0,0,0,1,0,0,1
201901341549,0,0,0,0,0,1,0,0,2
201901341570,0,0,0,0,0,1,0,0,1
201901341575,0,0,0,0,0,1,0,0,2
201901341580,0,0,0,0,0,1,0,0,2
201901341589,0,0,0,0,0,1,0,0,2
201901341710,0,0,0,0,0,0,1,0,2
201901341713,0,0,0,0,0,0,0,1,3
201901341714,0,0,0,0,0,0,0,1,3
201901341725,0,0,0,0,0,0,0,0,1
201901341729,0,0,0,0,0,0,0,0,1
201901341737,0,0,0,0,0,0,0,0,1
201901341749,1,0,0,0,0,0,0,1,2
201901341875,0,0,0,0,0,1,1,0,3
201901341975,0,0,0,0,0,1,0,1,3
201901342091,0,0,0,0,0,1,0,0,2
201901342102,0,0,0,0,0,1,0,0,1
201901342105,0,0,0,0,0,0,1,0,3
201901342116,0,0,0,0,0,1,0,1,2
201901342138,0,0,0,0,0,1,0,1,3
201901342266,0,0,0,0,0,1,0,1,3
201901342271,0,0,0,0,0,1,0,0,3
201901342275,0,0,0,0,0,1,1,1,3
201901342294,0,0,0,0,0,1,0,0,3
201901342297,0,0,0,0,0,1,0,1,3
201901342314,0,0,0,0,0,0,0,1,2
201901342316,0,0,0,0,0,0,0,1,2
201901342318,0,0,0,0,0,0,0,0,3
201901342319,0,0,0,0,0,0,0,0,3
201901342328,0,1,0,0,0,1,0,0,1
201901342329,0,0,0,0,0,1,1,0,2
201901342333,0,0,0,0,0,1,0,0,3
201901342418,0,0,0,0,0,1,0,0,2
201901342458,0,0,0,0,0,1,0,0,3
201901342487,1,0,0,0,0,1,0,0,2
201901342558,0,0,0,0,0,1,0,0,3
201901342747,0,0,0,0,0,1,0,1,2
201901342758,0,0,0,0,0,1,0,0,2
201901342927,0,0,0,0,0,1,0,0,3
201901342965,0,0,0,0,0,1,1,0,2
201901342967,0,0,0,0,0,1,0,0,2
201901342975,0,0,0,0,0,1,0,1,2
201901343065,0,0,0,0,0,1,0,0,3
201901343095,0,0,0,0,0,1,0,0,3
201901343125,0,0,0,0,0,0,0,1,3
201901343139,0,0,0,0,0,1,0,1,2
201901343232,0,0,0,0,0,1,0,0,3
201901343234,0,0,0,0,0,1,0,0,3
201901343261,0,0,0,0,0,1,0,0,3
201901343312,0,1,0,0,0,1,0,1,2
201901343329,0,0,0,0,0,1,0,0,3
201901343333,0,0,0,0,0,1,0,0,3
201901343345,0,0,0,0,0,1,0,0,3
201901343357,0,0,0,0,0,0,0,1,3
201901343360,0,0,0,0,0,0,1,1,3
201901343362,0,0,0,0,0,0,0,1,3
201901343365,0,0,0,0,0,0,0,0,3
201901343369,0,0,0,0,0,0,0,0,3
201901343370,0,0,0,0,0,1,0,0,3
201901343430,0,0,0,0,0,1,0,0,3
201901343478,0,0,0,0,0,1,0,0,3
201901343538,0,0,0,0,0,1,0,0,3
201901343564,0,0,0,0,0,1,0,0,3
201901344091,0,0,0,0,0,0,0,0,2
201901344450,0,0,0,0,0,0,0,0,1
201901344476,0,0,0,0,0,0,1,1,2
201901344491,0,0,0,0,0,0,0,0,3
201901344492,1,0,0,0,0,0,0,1,1
201901344521,0,0,0,0,0,1,0,0,3
201901344525,0,1,0,0,0,0,0,0,3
201901344537,0,0,0,0,0,0,1,1,2
201901344539,0,0,0,0,0,0,1,1,3
201901344713,0,0,0,0,0,1,0,0,3
201901344754,0,0,0,0,0,0,0,1,3
201901344755,0,0,0,0,0,0,1,0,3
201901344756,0,0,0,0,0,1,0,1,2
201901344760,0,0,0,0,0,1,0,0,3
201901344832,0,0,0,0,0,1,0,1,3
201901344844,0,0,0,0,0,1,0,0,3
201901344920,0,0,0,0,0,1,0,0,3
201901344951,0,0,0,0,0,1,0,0,3
201901344969,0,0,0,0,0,1,0,0,3
201901345577,0,0,0,0,0,1,0,0,3
201901345585,0,0,0,0,0,1,0,0,2
201901345630,0,0,0,0,0,0,0,0,1
201901345636,0,0,0,0,0,0,0,0,1
201901345637,0,0,0,0,0,0,0,0,1
201901345646,0,0,0,0,0,0,0,0,3
201901345726,0,0,1,0,0,1,0,0,2
201901345728,0,0,1,0,0,1,0,0,2
201901345760,0,0,0,0,0,1,0,0,2
201901345762,0,0,0,0,0,1,0,0,2
201901345765,0,0,0,0,0,1,0,1,2
201901345780,0,0,0,0,0,1,0,0,2
201901345785,1,0,0,0,0,1,0,0,2
201901345787,0,0,1,0,0,1,0,0,2
201901345828,0,0,0,0,0,1,0,0,2
201901345864,0,0,0,1,0,1,0,0,3
201901345933,0,0,0,0,0,1,0,0,3
201901345943,0,0,0,0,0,1,0,0,3
201901346084,0,0,0,0,0,1,0,0,2
201901346154,0,0,0,0,0,1,0,0,2
201901346204,0,0,0,0,0,1,0,0,3
201901346294,0,0,0,0,0,1,0,0,3
201901346381,1,0,0,0,0,1,1,0,3
201901346400,0,0,0,0,0,1,0,0,3
201901346402,0,0,0,0,0,1,0,0,3
201901346411,0,0,0,0,0,1,0,1,2
201901346430,0,0,0,0,0,1,0,0,3
201901346522,0,0,0,0,0,1,0,0,3
201901346541,0,0,0,0,0,1,0,0,3
201901346610,0,0,0,0,0,1,0,0,3
201901346651,0,0,0,0,0,1,0,0,3
201901346712,0,0,0,0,0,1,0,0,3
201901346737,0,0,0,0,0,1,0,0,3
201901346740,0,0,0,0,0,1,0,0,3
201901346771,0,0,0,0,0,1,0,1,3
201901346776,0,0,0,0,0,1,0,1,3
201901346783,0,0,0,0,0,1,0,1,3
201901346827,0,0,0,0,0,1,0,1,2
201901346840,0,0,0,0,0,1,0,1,3
201901346847,0,0,0,0,0,1,1,0,2
201901346859,0,0,0,0,0,1,0,0,3
201901346866,0,0,0,0,0,1,0,0,2
201901346926,0,0,0,0,0,1,0,0,3
201901346946,0,0,0,0,0,1,0,0,3
201901346956,0,0,0,0,0,1,0,0,3
201901346960,0,0,0,0,0,1,0,0,3
201901347091,0,0,0,0,0,1,0,0,3
201901347131,0,0,0,0,0,1,0,0,3
201901347132,0,0,0,0,0,1,0,0,3
201901347163,0,0,0,0,0,1,0,0,2
201901347174,0,0,0,0,0,1,0,0,3
201901347204,0,0,0,0,0,1,0,0,3
201901347244,0,0,0,0,0,1,1,1,3
201901347245,0,0,0,0,0,1,0,0,3
201901347297,0,0,0,0,0,1,0,1,3
201901347324,0,0,0,0,0,1,0,1,3
201901347385,0,0,0,0,0,1,0,1,3
201901347387,0,0,0,0,0,1,0,1,3
201901347435,0,0,0,0,0,1,0,0,2
201901347450,0,0,0,0,0,1,0,0,2
201901347457,0,0,0,0,0,1,0,0,2
201901347477,0,0,0,0,0,1,0,1,3
201901347484,0,0,0,0,0,1,0,0,2
201901347485,0,0,0,0,0,1,0,1,3
201901347493,0,0,0,0,0,1,0,0,1
201901347570,0,0,0,0,0,1,0,0,2
201901347609,0,0,0,0,0,1,0,0,1
201901347639,0,0,0,0,0,0,0,1,2
201901347674,0,0,0,0,0,0,0,0,2
201901347681,0,0,0,0,0,0,0,1,2
201901347685,0,0,0,0,0,1,0,0,2
201901347701,0,0,0,0,0,1,0,1,1
201901347702,0,0,0,0,0,0,0,0,2
201901347704,0,0,0,0,0,1,0,0,3
201901347718,0,0,0,0,0,1,0,0,2
201901347852,0,0,0,0,0,1,0,0,2
201901348096,0,0,0,0,0,1,0,0,1
201901348179,0,1,0,0,0,0,0,0,3
201901348342,0,0,0,0,0,1,0,1,1
201901348351,0,0,0,0,0,1,0,0,2
201901348378,0,0,0,0,0,1,0,0,2
201901348380,0,0,0,0,0,1,0,1,1
201901348381,0,0,0,0,0,1,0,0,1
201901348402,0,0,0,0,0,0,0,1,2
201901348410,0,0,0,0,0,0,0,0,1
201901348415,0,0,0,0,0,1,0,0,2
201901348427,0,0,0,0,0,0,0,1,1
201901348443,0,0,0,0,0,1,0,0,3
201901348452,0,0,0,0,0,1,0,0,3
201901348463,0,0,0,0,0,0,0,0,1
201901348469,0,0,0,0,0,0,0,1,1
201901348472,0,0,0,0,0,1,0,1,1
201901348516,0,0,0,0,0,0,0,1,2
201901348522,0,0,0,0,0,0,0,1,1
201901348532,0,0,0,0,0,0,1,1,1
201901348543,0,0,0,0,0,0,0,0,2
201901348545,0,0,0,0,0,0,0,1,1
201901348578,0,0,0,0,0,0,1,1,1
201901348580,0,0,0,0,0,1,0,0,3
201901348591,0,0,0,0,0,1,0,0,2
201901348592,0,0,0,0,0,0,1,1,1
201901348622,0,0,0,0,0,1,0,0,2
201901348634,0,0,0,0,0,0,0,0,2
201901348652,0,0,0,0,0,1,0,0,2
201901348665,0,0,0,0,0,1,0,0,3
201901348666,0,0,0,0,0,0,0,1,1
201901348674,0,0,0,0,0,0,1,1,1
201901348707,0,0,0,0,0,1,0,0,1
201901348712,0,0,0,0,0,1,0,0,3
201901348722,0,0,0,0,0,1,0,0,3
201901348732,0,0,0,0,0,1,0,0,3
201901348737,0,0,0,0,0,1,0,0,3
201901348766,0,0,0,0,0,1,0,0,2
201901348782,0,0,1,0,0,1,0,1,3
201901348790,0,0,0,0,0,1,0,0,2
201901348798,0,0,0,0,0,0,0,0,2
